Starttime,Stoptime
9/13/2015 11:18,9/13/2015 11:46
9/13/2015 11:18,9/13/2015 11:38
9/13/2015 11:26,9/13/2015 11:38
9/13/2015 11:27,9/13/2015 11:44
9/13/2015 11:37,9/13/2015 11:45
9/13/2015 11:38,9/13/2015 12:21
9/13/2015 11:41,9/13/2015 12:21
9/13/2015 11:47,9/13/2015 18:49
9/13/2015 11:59,9/13/2015 12:40
9/13/2015 12:01,9/13/2015 12:40
9/13/2015 12:05,9/13/2015 13:13
9/13/2015 12:06,9/13/2015 13:13
9/13/2015 12:22,9/13/2015 12:24
9/13/2015 12:22,9/13/2015 12:46
9/13/2015 12:22,9/13/2015 12:44
9/13/2015 12:44,9/13/2015 14:13
9/13/2015 12:44,9/13/2015 13:30
9/13/2015 12:45,9/13/2015 14:13
9/13/2015 12:46,9/13/2015 13:15
9/13/2015 12:46,9/13/2015 13:30
9/13/2015 12:47,9/13/2015 13:36
9/13/2015 12:48,9/13/2015 13:34
9/13/2015 13:02,9/13/2015 13:16
9/13/2015 13:06,9/13/2015 14:03
9/13/2015 13:09,9/13/2015 13:27
9/13/2015 13:11,9/13/2015 13:41
9/13/2015 13:12,9/14/2015 16:43
9/13/2015 13:12,9/13/2015 13:41
9/13/2015 13:18,9/13/2015 13:31
9/13/2015 13:19,9/13/2015 14:12
9/13/2015 13:20,9/13/2015 13:41
9/13/2015 13:21,9/13/2015 14:13
9/13/2015 13:22,9/13/2015 13:30
9/13/2015 13:26,9/13/2015 14:14
9/13/2015 13:26,9/13/2015 13:44
9/13/2015 13:29,9/13/2015 13:44
9/13/2015 13:36,9/13/2015 14:13
9/13/2015 14:07,9/13/2015 14:14
9/13/2015 14:09,9/13/2015 14:21
9/13/2015 14:18,9/13/2015 14:25
9/13/2015 14:24,9/13/2015 15:16
9/13/2015 14:24,9/13/2015 14:35
9/13/2015 14:30,9/13/2015 15:06
9/13/2015 14:34,9/13/2015 15:18
9/13/2015 14:34,9/13/2015 15:32
9/13/2015 14:35,9/13/2015 14:38
9/13/2015 14:35,9/13/2015 14:44
9/13/2015 14:38,9/13/2015 14:44
9/13/2015 14:45,9/13/2015 15:01
9/13/2015 14:49,9/13/2015 16:33
9/13/2015 14:53,9/13/2015 15:11
9/13/2015 14:54,9/13/2015 16:32
9/13/2015 14:55,9/13/2015 16:32
9/13/2015 14:56,9/13/2015 15:23
9/13/2015 14:57,9/13/2015 16:32
9/13/2015 14:57,9/13/2015 15:12
9/13/2015 14:57,9/13/2015 16:23
9/13/2015 14:57,9/13/2015 15:13
9/13/2015 15:05,9/13/2015 15:23
9/13/2015 15:07,9/13/2015 15:28
9/13/2015 15:07,9/13/2015 15:23
9/13/2015 15:08,9/13/2015 16:21
9/13/2015 15:09,9/13/2015 16:21
9/13/2015 15:12,9/13/2015 16:41
9/13/2015 15:16,9/13/2015 16:34
9/13/2015 15:18,9/13/2015 15:47
9/13/2015 15:18,9/13/2015 15:28
9/13/2015 15:21,9/13/2015 16:30
9/13/2015 15:21,9/13/2015 16:30
9/13/2015 15:23,9/13/2015 15:39
9/13/2015 15:28,9/13/2015 15:41
9/13/2015 15:31,9/13/2015 16:30
9/13/2015 15:32,9/13/2015 15:43
9/13/2015 15:35,9/13/2015 15:54
9/13/2015 15:38,9/13/2015 16:10
9/13/2015 15:42,9/13/2015 16:15
9/13/2015 15:55,9/13/2015 17:09
9/13/2015 15:57,9/14/2015 14:02
9/13/2015 16:04,9/13/2015 17:09
9/13/2015 16:06,9/13/2015 17:28
9/13/2015 16:06,9/13/2015 17:50
9/13/2015 16:07,9/13/2015 16:23
9/13/2015 16:07,9/13/2015 16:17
9/13/2015 16:07,9/13/2015 16:17
9/13/2015 16:08,9/13/2015 16:30
9/13/2015 16:09,9/13/2015 16:28
9/13/2015 16:09,9/13/2015 16:59
9/13/2015 16:13,9/13/2015 16:22
9/13/2015 16:14,9/13/2015 17:06
9/13/2015 16:14,9/13/2015 17:03
9/13/2015 16:15,9/13/2015 16:20
9/13/2015 16:15,9/13/2015 17:02
9/13/2015 16:16,9/13/2015 16:46
9/13/2015 16:30,9/13/2015 16:52
9/13/2015 16:31,9/13/2015 16:39
9/13/2015 16:38,9/13/2015 16:42
9/13/2015 16:39,9/13/2015 16:47
9/13/2015 16:42,9/13/2015 16:50
9/13/2015 16:44,9/13/2015 17:25
9/13/2015 16:45,9/13/2015 17:01
9/13/2015 16:49,9/13/2015 17:35
9/13/2015 16:51,9/13/2015 17:28
9/13/2015 16:51,9/13/2015 17:27
9/13/2015 16:58,9/13/2015 17:09
9/13/2015 17:05,9/13/2015 17:21
9/13/2015 17:07,9/13/2015 17:14
9/13/2015 17:07,9/13/2015 17:35
9/13/2015 17:14,9/13/2015 17:16
9/13/2015 17:16,9/13/2015 17:54
9/13/2015 17:22,9/13/2015 17:44
9/13/2015 17:23,9/13/2015 17:27
9/13/2015 17:32,9/13/2015 17:48
9/13/2015 17:43,9/13/2015 18:25
9/13/2015 17:51,9/13/2015 18:01
9/13/2015 17:52,9/13/2015 18:00
9/13/2015 18:03,9/13/2015 19:27
9/13/2015 18:04,9/13/2015 18:11
9/13/2015 18:08,9/13/2015 18:14
9/13/2015 18:16,9/13/2015 18:22
9/13/2015 18:21,9/13/2015 19:25
9/13/2015 18:21,9/13/2015 18:34
9/13/2015 18:22,9/14/2015 17:03
9/13/2015 18:26,9/13/2015 19:05
9/13/2015 18:27,9/13/2015 18:51
9/13/2015 18:28,9/13/2015 18:30
9/13/2015 18:29,9/13/2015 18:43
9/13/2015 18:29,9/13/2015 18:44
9/13/2015 18:31,9/13/2015 18:43
9/13/2015 18:36,9/13/2015 18:40
9/13/2015 18:38,9/13/2015 18:41
9/13/2015 18:40,9/13/2015 18:47
9/13/2015 18:40,9/13/2015 19:03
9/13/2015 18:42,9/13/2015 19:49
9/13/2015 18:42,9/13/2015 18:46
9/13/2015 18:42,9/13/2015 19:49
9/13/2015 18:43,9/13/2015 19:01
9/13/2015 18:49,9/13/2015 19:30
9/13/2015 18:49,9/13/2015 19:30
9/13/2015 18:51,9/13/2015 19:26
9/13/2015 18:53,9/13/2015 20:05
9/13/2015 18:53,9/13/2015 18:58
9/13/2015 19:00,9/13/2015 20:03
9/13/2015 19:10,9/13/2015 19:41
9/13/2015 19:13,9/13/2015 19:21
9/13/2015 19:13,9/13/2015 19:20
9/13/2015 19:20,9/13/2015 20:55
9/13/2015 19:20,9/13/2015 19:29
9/13/2015 19:23,9/13/2015 19:39
9/13/2015 19:32,9/13/2015 19:44
9/13/2015 19:46,9/13/2015 19:57
9/13/2015 19:49,9/13/2015 19:56
9/13/2015 19:58,9/13/2015 21:27
9/13/2015 20:09,9/13/2015 20:36
9/13/2015 20:14,9/13/2015 20:19
9/13/2015 20:34,9/13/2015 20:42
9/13/2015 20:43,9/13/2015 20:51
9/13/2015 20:44,9/13/2015 21:08
9/13/2015 20:47,9/13/2015 20:53
9/13/2015 20:47,9/13/2015 20:54
9/13/2015 20:47,9/13/2015 21:05
9/13/2015 20:48,9/13/2015 21:05
9/13/2015 21:24,9/13/2015 21:30
9/13/2015 22:04,9/13/2015 22:49
9/13/2015 22:23,9/13/2015 22:28
9/13/2015 22:26,9/13/2015 22:31
9/13/2015 22:36,9/13/2015 22:48
9/13/2015 22:42,9/13/2015 22:50
